Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo_venta;Rem;Horario;Tipo_servicio;Fecha_extraccion
TARRAGONA;TARRAGONA;43006;AUTOVIA A-1 TARRAGONA-SALOU KM. 3;D;31/07/2020 14:00;1,169;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ASTURIAS;AVILES                   ;33402;CALLE BUENAVISTA, 100;I;31/07/2020 15:00;1,169;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A);01/08/2020
JAEN;VILCHES                  ;23220;POLIGONO LA MOLERA PARCELA 17 - CL. MOLINEROS, 8;N;27/07/2020 11:05;1,169;GALP;P;dm;L-S: 07:00-22:00 D: 07:00-14:00;L-S: 07:00-22:00 (A) D: 07:00-14:00 (A);01/08/2020
GRANADA;ATARFE                   ;18230;CARRETERA NACIONAL 432 BADAJOZ GRANADA KM. 431;I;27/07/2020 10:14;1,169;SHELL;P;dm;L-V: 06:00-19:30 S: 07:00-12:00;L-V: 06:00-19:30 (P) S: 07:00-12:00 (P);01/08/2020
CASTELLON / CASTELLO;BURRIANA                 ;12530;AVDA. LLOMBAI, S/N;D;01/08/2020 08:55;1,169;COOP. SAN JOSE DE BURRIANA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
VALENCIA / VALÈNCIA;GANDIA                   ;46700;CALLE SANT RAFAEL, 7;N;31/07/2020 12:41;1,169;JAIME PASCUAL;P;dm;L-D: 06:30-22:00;L-D: 06:30-22:00 (P);01/08/2020
BIZKAIA;ZAMUDIO;48170;BARRIO ARTEAGA, 17;N;27/07/2020 10:33;1,169;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEVILLA;CAMAS                    ;41900;CARRETERA EXTREMADURA KM. 28;D;27/07/2020 13:43;1,169;7267;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CIUDAD REAL;CALZADA DE CALATRAVA     ;13370;CARRETERA C-410 km 31.092;D;28/07/2020 17:23;1,169;P G E HIJOS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEVILLA;ECIJA                    ;41400;AUTOVIA MADRID-SEVILLA km 441,500;I;28/07/2020 09:37;1,169;SHELL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CASTELLON / CASTELLO;BENASAL                  ;12160;CTRA. RAMAL A CULLA km 3,900;D;27/07/2020 11:36;1,169;CARCELLER ROYO S.L.;P;dm;L-D: 08:00-21:00;L-D: 08:00-21:00 (P);01/08/2020
ZAMORA;ALMEIDA DE SAYAGO        ;49210;CARRERA FONFRIA - LEDESMA, 43,230;D;27/07/2020 14:48;1,169;AVIA;P;dm;L-D: 08:00-21:30;L-D: 08:00-21:30 (A);01/08/2020
JAEN;FRAILES                  ;23690;CARRETERA CRTA. ALCALA-FRAILES KM. 10;D;27/07/2020 09:33;1,169;AGLA;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A);01/08/2020
PALENCIA;VILLARRAMIEL             ;34340;P-942 km 1,2;I;31/07/2020 17:51;1,169;E.S SHELL VILLARRAMIEL;P;dm;L-D: 24H;L-D: 00:00-07:30 (D), 07:30-22:30 (P), 22:30-23:59 (D);01/08/2020
CIUDAD REAL;CIUDAD REAL              ;13003;CALLE RONDA DE TOLEDO, 21;D;23/07/2020 21:04;1,169;SHELL;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);01/08/2020
LLEIDA;ARTESA DE LLEIDA         ;25150;CALLE LLEIDA, 2;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);01/08/2020
CACERES;TIETAR                   ;10319;POLIGONO EL RUEDO (CAMINO GENERAL km KM 14);N;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);01/08/2020
SEVILLA;MAIRENA DEL ALCOR        ;41510;POLIGONO CANTOSALES, 2;D;27/07/2020 12:23;1,169;ALCOROIL S.L.;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CORUÑA (A);CURTIS                   ;15310;CARRERA NACIONAL 634 PK 666+580, 8;D;29/07/2020 10:47;1,169;VALCARCE - E.S. TISCO;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);01/08/2020
PONTEVEDRA;NEVES (AS)               ;36440;CARRETERA PO 400 KM 5.2 KM. 5,2;D;01/08/2020 00:00;1,169;PETRONOR;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
ALMERIA;SANTA MARIA DEL AGUILA   ;04710;CARRETERA DE LA MOJONERA KM. 0,300;D;27/07/2020 11:00;1,169;TRUCK STOP EL EJIDO S.A.;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;SANTA MARIA DEL AGUILA   ;04710;CARRETERA N 340 KM. 413;D;27/07/2020 11:02;1,169;TRUCK STOP DEL PONIENTE ;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
LUGO;VIVEIRO                  ;27850;RIO PEDROSO S/N MAGAZOS (C-640 km 3100);I;29/07/2020 01:59;1,169;REPSOL;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
LUGO;VIVEIRO                  ;27850;CALLE LAVANDEIRAS S/N, S/N;I;29/07/2020 01:57;1,169;REPSOL ;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
ZARAGOZA;ZARAGOZA                 ;50016;CARRETERA BARCELONA,NACIONAL II A KM. 331;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-V: 06:00-22:00 S-D: 07:00-22:00;L-V: 06:00-22:00 (A) S-D: 07:00-22:00 (A);01/08/2020
ZARAGOZA;ZARAGOZA                 ;50016;AVENIDA INDUSTRIS, S/N;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
GRANADA;VELEZ DE BENAUDALLA      ;18670;CARRETERA N-323 KM. 187,5;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L: 06:30-22:30;L: 06:30-22:30 (A);01/08/2020
LUGO;CERVO                    ;27891;N-642 km 3,9;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-S: 07:00-22:30 D: 09:00-22:00;L-S: 07:00-22:30 (P) D: 09:00-22:00 (P);01/08/2020
MADRID;LEGANES                  ;28912;AVENIDA FUENLABRADA, 16;D;01/08/2020 00:00;1,169;BP;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SALAMANCA;SANTA MARTA DE TORMES    ;37900;CARRETERA C-510 KM. 1,3;N;31/07/2020 15:00;1,169;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A);01/08/2020
BURGOS;REVILLA (LA)             ;09613;CARRETERA BURGOS-SAGUNTO KM. S/N;D;27/07/2020 10:37;1,169;PINAROIL S.L.;P;dm;L-V: 08:00-20:00 S: 10:00-13:00;L-V: 08:00-20:00 (A) S: 10:00-13:00 (A);01/08/2020
CORUÑA (A);CERCEDA                  ;15185;AVDA DE GALICIA S/N (AC400 km 36);I;27/07/2020 13:53;1,169;SHELL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
LUGO;CASTRO DE RIBEIRAS DE LEA;27260;AVENIDA TERRA CHA, S/N;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-S: 07:00-23:00 D: 08:00-23:00;L-S: 07:00-23:00 (P) D: 08:00-23:00 (P);01/08/2020
CORUÑA (A);CARBALLO                 ;15100;C/ PONIENTE S/N;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-16:00;L-D: 07:00-16:00 (P);01/08/2020
CASTELLON / CASTELLO;CASTELLON DE LA PLANA    ;12100;AVDA. DEL PUERTO S/N   GRAO;D;30/07/2020 00:00;1,169;BP ESTAGRAO;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A);01/08/2020
MURCIA;PALMAR O LUGAR D. JUAN   ;30120;CARRETERA MU-302 KM. 9,2;N;29/07/2020 10:57;1,169;GALP;P;dm;L-V: 07:00-22:00 S-D: 08:00-22:00;L-V: 07:00-22:00 (A) S-D: 08:00-22:00 (A);01/08/2020
CACERES;PERALES DEL PUERTO       ;10896;CARRETERA COMARCAL 526 KM. 59;D;25/07/2020 12:02;1,169;IBERDOEX;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
BADAJOZ;ACEUCHAL                 ;06207;C-423 km 40,6;I;01/08/2020 00:00;1,169;CAMPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ASTURIAS;AVILES;33400;AVENIDA LUGO, 110;N;27/07/2020 07:26;1,169;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;SOLLANA                  ;46430;PLAZA CALVARIO, 13;D;27/07/2020 21:55;1,169;E.S.VISA;P;dm;L-V: 07:00-21:00 S: 07:00-15:00 D: 08:00-13:30;L-V: 07:00-21:00 (A) S: 07:00-15:00 (A) D: 08:00-13:30 (A);01/08/2020
CADIZ;SAN JOSE DEL VALLE       ;11580;CARRETERA JEREZ-CORTES KM. 32,7;N;28/07/2020 07:50;1,169;GALP;P;dm;L-S: 07:00-21:00 D: 08:00-21:00;L-S: 07:00-21:00 (A) D: 08:00-21:00 (A);01/08/2020
CADIZ;ALGAR                    ;11639;CARRETERA ARCOS- ALGAR KM. 16,2;I;28/07/2020 17:40;1,169;CLC CALIDAD LOW COST;P;dm;L-V: 06:30-21:30 S-D: 08:00-21:30;L-V: 06:30-21:30 (A) S-D: 08:00-21:30 (A);01/08/2020
CUENCA;SANTA MARIA DE LOS LLANOS;16639;AUTOPISTA AP-36 (MRG.DCHO.) KM. 84;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 24H;L-D: 24H (D);01/08/2020
CUENCA;SANTA MARIA DE LOS LLANOS;16639;AUTOPISTA AP-36 (MRG.IZDO.) KM. 84;I;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 24H;L-D: 24H (D);01/08/2020
BARCELONA;BARCELONA                ;08030;CALLE CIUDAD DE ASUNCION, 69;D;01/08/2020 00:00;1,169;PETROCAT DIRECTE;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D);01/08/2020
MURCIA;LA CAMPANA;30813;CARRERA MU-620 / KM. 17.5, S/N;D;29/07/2020 11:08;1,169;REPSOL;P;dm;L-S: 06:30-22:00 D: 07:00-22:00;L-S: 06:30-22:00 (A) D: 07:00-22:00 (A);01/08/2020
MURCIA;ESPINARDO;30100;CARRETERA NACIONAL 301 KM. 389;I;30/07/2020 09:06;1,169;BP OMEGA ESPINARDO;P;dm;L-V: 06:00-22:00 S-D: 07:00-22:00;L-V: 06:00-22:00 (A) S-D: 07:00-22:00 (A);01/08/2020
CASTELLON / CASTELLO;RIBERA DE CABANES, LA;12595;CARRETERA NACIONAL 340 KM. 1000;N;20/07/2020 11:01;1,169;LA RIBERA DE CABANES;P;dm;L-D: 07:00-20:30;L-D: 07:00-20:30 (A);01/08/2020
ALICANTE;ARNEVA                   ;03312;CALLE EL PINAR, 9;N;27/07/2020 10:36;1,169;EL TANQUE;P;dm;L: 06:00-22:00;L: 06:00-22:00 (A);01/08/2020
ASTURIAS;SANTULLANO               ;33611;COMPLEJO CENTRO COMERCIAL CAUDALIA, S/N;N;31/07/2020 10:40;1,169;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG;03690;CARRETERA SAN VICENTE -ALICANTE KM 3,7 KM. 3,7;D;31/07/2020 10:40;1,169;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;CAMPILLO DE ARENAS       ;23130;CARRETERA A-44 KM. 74,1;N;27/07/2020 14:13;1,169;S.C.A. NTRA. SRA. DE LA CABEZA;A;dm;L-V: 09:00-14:00 y 16:00-19:00;L-V: 09:00-14:00 (A), 16:00-19:00 (A);01/08/2020
CORDOBA;MONTILLA                 ;14550;AVENIDA MARQUES DE LA VEGA DE ARMIJO, S/N;D;27/07/2020 10:57;1,169;E.S. LA VENDIMIA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
VALLADOLID;MEDINA DEL CAMPO         ;47400;AVENIDA QUINTO CENTENARIO, 2;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);01/08/2020
LEON;PONFERRADA               ;24400;CARRETERA A6 KM. 390,3;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
LEON;PONFERRADA               ;24400;AUTOVIA A-6 KM. 390,3;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
SALAMANCA;SANCTI-SPIRITUS          ;37470;AUTOVIA A-62 KM. 309;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
CORDOBA;ALCOLEA                  ;14610;CARRETERA MADRID - CADIZ KM. 393;D;01/08/2020 12:31;1,169;LA LANCHA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
LEON;PONFERRADA               ;24400;AV DE ASTURIAS 137;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
MURCIA;ALCANTARILLA             ;30820;CARRETERA N-340A KM. 653,3;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
CUENCA;PROVENCIO (EL)           ;16670;AUTOPISTA AP-36 (MRG.IZDO.) KM. 120;I;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
MURCIA;MOLINA DE SEGURA         ;30500;CARRETERA N-344 KM. 380,90;I;30/07/2020 00:01;1,169;BP TORREMONTIJO;P;dm;L-V: 06:00-23:00 S-D: 07:00-23:00;L-V: 06:00-23:00 (A) S-D: 07:00-23:00 (A);01/08/2020
LEON;TOLDANOS                 ;24226;CARRETERA GENERAL ADANERO -GIJON N-601 KM. 316;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
VALLADOLID;QUINTANILLA DE ONESIMO   ;47350;CARRETERA SORIA N_122 KM. 329;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L: 08:00-21:00 S: 09:00-15:00;L: 08:00-21:00 (A) S: 09:00-15:00 (A);01/08/2020
CACERES;VILLANUEVA DE LA VERA    ;10470;CARRETERA EX-203 KM. 74,000;I;01/08/2020 00:00;1,169;REPSOL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (P);01/08/2020
CUENCA;PROVENCIO (EL)           ;16670;AUTOPISTA AP-36 (MRG.DCHO.) KM. 120;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CASTELLON / CASTELLO;CASTELLON DE LA PLANA    ;12004;CARRETERA BORRIOL YB 2 BIS KM. ;D;27/07/2020 10:05;1,169;BP  UNIVERSITAT;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
NAVARRA;LUZAIDE/VALCARLOS        ;31660;POLIGONO POL. IND 1- PARCELA 105, 105;D;31/07/2020 15:25;1,169;LUZAIDE;P;dm;L-D: 08:30-19:30;L-D: 08:30-19:30 (A);01/08/2020
CUENCA;ALMARCHA (LA)            ;16740;CARRETERA MADRID-VALENCIA km 155;N;28/07/2020 10:32;1,169;PLUS-24;P;dm;L-D: 06:00-02:00;L-D: 06:00-02:00 (A);01/08/2020
CASTELLON / CASTELLO;CASTELLON DE LA PLANA    ;12006;AV RONDA SUR ESQ. CL ENRIQUE GIMENO;N;01/08/2020 00:00;1,169;BP RONDA SUR;P;OM;L-D: 06:00-22:00;L-V: 06:00-22:00 (P) S-D: 06:00-22:00 (A);01/08/2020
ASTURIAS;GIJON                    ;33213;CALLE MAESTRO AMADO MORAN, S/N;N;31/07/2020 10:40;1,169;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ASTURIAS;CARREÑO;33438;POLIGONO DE TABAZA II, PARCELA 28 (AS-110 km 7,8);D;27/07/2020 09:23;1,169;AVIA;P;dm;L-V: 06:30-21:00 S: 07:00-15:00;L-V: 06:30-21:00 (A) S: 07:00-15:00 (A);01/08/2020
ASTURIAS;NAVIA                    ;33710;AUTOVIA A-8 KM. 521;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-22:00 (P), 22:00-23:59 (A);01/08/2020
BARCELONA;HOSPITALET DE LLOBREGAT (L');08904;CARRETERA COLLBLANC KM. 137,141;D;30/07/2020 13:09;1,169;PETROLIS COLLBLANC;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ZARAGOZA;ZARAGOZA                 ;50013;AVENIDA CASABLANCA, 11;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALBACETE;RODA (LA)                ;02630;MARTIRES 209;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-V: 07:00-17:00;L-V: 07:00-17:00 (A);01/08/2020
MADRID;LEGANES                  ;28914;CALLE ARROYO DEL SOTO, 2;N;01/08/2020 06:50;1,169;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MADRID;COLMENAR VIEJO           ;28770;CALLE C.C. ALCAMPO, C/. TEJERA, 2;N;23/07/2020 15:53;1,169;ALCAMPO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SALAMANCA;ARAPILES                 ;37796;AUTOVIA A-66 KM. 348;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;LORIGUILLA               ;46393;POLIGONO FINCA EQ SECTOR, 9;N;28/07/2020 10:31;1,169;PLUS-24;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;MONTAVERNER              ;46892;CAMI REIAL DE GANDIA, S/N;I;22/07/2020 12:04;1,169;RED OIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ALMERIA                  ;04007;AVENIDA MEDITERRANEO, S/N;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BARCELONA;LLEDONER (EL)            ;08759;CARRETERA N-340 KM. 1229,7;D;29/07/2020 11:26;1,169;PETRONIEVES, S.L.;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
OURENSE;OURENSE                  ;32005;CALLE AIRA DE FONSILLON, S/N;N;31/07/2020 10:40;1,169;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SALAMANCA;CARBAJOSA DE LA SAGRADA  ;37188;CALLE SEGUNDA, 9;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 24H;L-D: 24H (P);01/08/2020
ZARAGOZA;ZARAGOZA                 ;50012;AVENIDA LA ILUSTRACION, 1;I;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 06:00-22:30;L-D: 06:00-22:30 (A);01/08/2020
GRANADA;GRANADA                  ;18012;CARRETERA PULIANAS (DE) KM. S/N;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-S: 06:30-22:30 D: 07:30-22:30;L-S: 06:30-22:30 (A) D: 07:30-22:30 (A);01/08/2020
MURCIA;UNION (LA)               ;30360;CALLE MINA BUENA SUERTE-BOLA, 1;D;01/08/2020 10:00;1,169;REPSOL;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);01/08/2020
MALAGA;RONDA                    ;29400;CALLE DON FRANCISCO CARRILLO DE MENDOZA Y MORALES, 1;D;31/07/2020 09:49;1,169;MEROIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
GIPUZKOA;IDIAZABAL                ;20213;AUTOVIA A-1 KM. 406,000;I;01/08/2020 00:05;1,169;CEPSA ETXEGARATE;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;ALCALA LA REAL           ;23680;CARRETERA NAC. 432 CRUCE CRTA. COMARCAL 335 KM. 0;D;21/07/2020 12:57;1,169;SHELL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;DAIMUS                   ;46710;CARRETERA NAZARET-OLIVA KM. S/N;I;27/07/2020 07:27;1,169;COOP. CITRICOLA DE LA SAFOR;R;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALMERIA;AGUADULCE                ;04720;CALLE JOSE MARIA MOLINA, S/N;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
GIRONA;CALDES DE MALAVELLA      ;17455;CARRETERA C-35 KM. 92,800;D;27/07/2020 09:33;1,169;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALBACETE;VILLARROBLEDO            ;02600;AVENIDA REYES CATOLICOS, 133;D;01/08/2020 00:00;1,169;BP VILLARROBLEDO;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
NAVARRA;SAN ADRIAN               ;31570;POLIGONO REPARCELACION DE LA UE-1 DEL AR-3, 3;D;28/07/2020 17:47;1,169;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
NAVARRA;AZOLETA                  ;31669;BARRIO PEKOTXETA, S/N;I;31/07/2020 18:43;1,169;ASLE;P;dm;L-D: 08:30-17:30;L-D: 08:30-17:30 (A);01/08/2020
ZARAGOZA;CARTUJA BAJA             ;50720;AUTOVIA CTRA. CASTELLON ( A 68) KM. 233,150;I;27/07/2020 15:12;1,169;BP;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALBACETE;ALBACETE                 ;02001;CALLE PRINCIPE DE ASTURIAS (POLIGONO DE ROMICA), 5;I;01/08/2020 00:00;1,169;BP ROMICA;P;OM;L-D: 06:00-21:30;L-D: 06:00-21:30 (A);01/08/2020
LEON;VILLADANGOS DEL PARAMO   ;24392;CALLE UNO CELADILLA, S/N;N;29/07/2020 09:55;1,169;CEPSA;P;dm;L-S: 07:00-23:00;L-S: 07:00-23:00 (P);01/08/2020
ASTURIAS;MAREO DE ABAJO           ;33390;AUTOVIA AS-I KM. 37;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-22:00 (P), 22:00-23:00 (A);01/08/2020
LLEIDA;SORIGUERA                ;25566;CARRETERA N-260 KM. 278,25;I;31/07/2020 13:11;1,169;PORT CANTO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SALAMANCA;MARTIN DE YELTES         ;37494;AUTOVIA A-62 KM. 297;D;01/08/2020 06:00;1,169;CEPSA;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
SALAMANCA;MARTIN DE YELTES         ;37494;AUTOVIA A-62 KM. 297;I;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 08:00-22:00;L-D: 08:00-22:00 (A);01/08/2020
ZARAGOZA;ZARAGOZA                 ;50015;AVENIDA RANILLAS, 18;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
MURCIA;AGUILAS                  ;30880;URBANIZACION EL HORNILLO II - C.C AGUILAS PLAZA, S/N;N;31/07/2020 10:40;1,169;CARREFOUR;P;dm;L-S: 08:00-22:00 D: 09:00-22:00;L-S: 08:00-22:00 (A) D: 09:00-22:00 (A);01/08/2020
ZARAGOZA;CUARTE DE HUERVA         ;50410;CARRETERA VALENCIA KM. 8,8;N;31/07/2020 16:17;1,169;E.S.SANTA FE;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BARCELONA;ARENYS DE MAR            ;08350;POLIGONO VALLDEGATA DRAPER UASU 2-1, ;D;27/07/2020 09:45;1,169;P FUEL EXPRESS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CORUÑA (A);CAMPO DAS RATAS          ;15540;LUGAR CAMPO DAS RATAS, S/N;D;01/08/2020 08:03;1,169;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CIUDAD REAL;DAIMIEL                  ;13250;AVENIDA DE LA ENERGIA, 1;N;30/07/2020 08:05;1,169;REPSOL;P;dm;L-V: 06:30-22:30 S-D: 09:00-21:00;L-V: 06:30-22:30 (A) S-D: 09:00-21:00 (A);01/08/2020
ARABA/ALAVA;OYON-OION                ;01320;CARRETERA LOGROÑO KM. 10;D;23/07/2020 00:00;1,169;E.S. OION;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
GRANADA;HUETOR-TAJAR             ;18360;CARRETERA ESTACION KM. 1;D;27/07/2020 18:16;1,169;CENTRO SUR;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CORUÑA (A);CAMBRE                   ;15660;CARRETERA TEMPLE-CORUÑA KM. 2,66;D;29/07/2020 07:52;1,169;VALCARCE;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);01/08/2020
AVILA;MUÑOGRANDE               ;05309;AUTOVIA A 50 KM. 30,3;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
TOLEDO;ALCABON                  ;45523;POLIGONO RIO GUADALQUIVIR, 20;D;27/07/2020 13:03;1,169;GASOLEOS DEGAS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
PONTEVEDRA;MARCELIN                 ;36528;CARRETERA PO-840 KM. 67,300;D;27/07/2020 20:18;1,169;SHELL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
SALAMANCA;SALAMANCA                ;37007;CALLE ANTONIO LOPEZ BORRASCA, 2;D;31/07/2020 23:05;1,169;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
JAEN;ANDUJAR                  ;23740;CARRETERA A-311 KM. 35,000;D;27/07/2020 10:17;1,169;E.S. VEGAS DE TRIANA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALMERIA;ALMERIA                  ;04120;CARRETERA AL-12 KM. 3.6;D;01/08/2020 00:00;1,169;CEPSA;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
CADIZ;MEDINA-SIDONIA           ;11170;AVENIDA PRADO DE LA FERIA, 6;N;27/07/2020 18:40;1,169;GALP;P;dm;L-S: 06:30-22:00 D: 07:30-22:00;L-S: 06:30-22:00 (A) D: 07:30-22:00 (A);01/08/2020
SALAMANCA;ARAPILES                 ;37796;CARRETERA SA-CV-70 KM. 1,650;D;01/08/2020 00:00;1,169;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
ALMERIA;ALQUIAN (EL)             ;04130;AUTOVIA A7 KM. 460,000;D;27/07/2020 07:24;1,169;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
NAVARRA;ARCOS (LOS)              ;31210;CARRETERA NA-129 ACEDO-SESMA-LODOSA KM. 14,6;D;27/07/2020 23:15;1,169;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
